Gene_acc,Gene_id,146P1,146P2,146P3,146M1,146M2,146M3,Desc
1332,Tb927.10.8180:mRNA-p1,351268.6563,304680.8125,316957,291324.6875,228459.3438,212952.8281,"hypothetical protein, conserved"
1333,Tb927.10.8190:mRNA-p1,3405812.25,3487670,4071861,5531930,6018713,5567821.5,"T-complex protein 1, theta subunit, putative"
1334,Tb927.10.820:mRNA-p1,712053.125,672652,519772.25,948047.375,535991.875,993306.5,"hypothetical protein, conserved"
1335,Tb927.10.8200:mRNA-p1,453761.0313,480951.5938,479054.8438,720768,770532.3125,753609.3125,"Ribosomal protein L1p/L10e family, putative"
1336,Tb927.10.8210:mRNA-p1,331501.3125,366128.7188,552995.375,553515.5,589892.5625,605301.375,KREPA2
1337,Tb927.10.8240:mRNA-p1,375370.9375,335501.6875,385635.1563,432670.125,542278.3125,416903.375,Cytokinesis initiation factor 4
1338,Tb927.10.8270:mRNA-p1;Tb927.10.8290:mRNA-p1,3010591.75,2982153,3412370,3730989.5,4796636,4248550,eukaryotic translation initiation factor 3 subunit c
1339,Tb927.10.830:mRNA-p1,1672666,1528268.125,767935.25,1834035.875,622814.0625,1689956,"adenylate kinase, putative"
1340,Tb927.10.8330:mRNA-p1,119920.2031,112783.4453,109465.75,276718.3438,291827.5,283432.375,"S. cerevisiae PSP1 homologue, putative"
1341,Tb927.10.8390:mRNA-p1,70615.16406,82943.85938,74345.29688,76712.46875,82240.35938,71797.1875,"Concanavalin A-like lectin/glucanases superfamily/SPRY domain/HECT-domain (ubiquitin-transferase), putative"
1342,Tb927.10.840:mRNA-p1,1116350.25,1185970.25,1014924.375,842377.25,1114276.75,907282.375,Flagellum attachment zone protein 6
1343,Tb927.10.8410:mRNA-p1,538020.375,518604.125,493030.8125,414154.375,412538.7188,494480.25,"hypothetical protein, conserved"
1344,Tb927.10.8420:mRNA-p1,833517.75,833938.9375,934548.3125,875943.0625,963659.6875,746472.5625,Phosphatidylinositol 3-kinase tor1
1345,Tb927.10.8430:mRNA-p1,3215185.5,2917348.75,3720163.5,7057163.5,8836899,7026468,"40S ribosomal protein S12, putative"
1346,Tb927.10.850:mRNA-p1,100316.25,108405.2656,144708.0156,100023.2891,109406.5938,82084.5,"hook complex protein, conserved"
1347,Tb927.10.8540:mRNA-p1,1465648.625,1583981.5,1883755.25,1478208.875,1314888.375,1195644.875,"chaperone protein DnaJ, putative"
1348,Tb927.10.8560:mRNA-p1,335003.5625,510580.9688,458485.75,363149.875,419062.9375,542384.3125,"small GTPase, putative"
1349,Tb927.10.8570:mRNA-p1,93818.375,99026.5625,105232.2109,134248.4688,116950.8047,103073.7422,"hypothetical protein, conserved"
1350,Tb927.10.8580:mRNA-p1,75242.82813,69316.20313,38468.28516,80699.07813,73463.96094,53750.875,"ADP-ribosylation factor-like protein 3b, putative"
1351,Tb927.10.8590:mRNA-p1,99983.57813,122471.1406,178631.1563,74455.17188,145682.2344,73080.17188,flagellum transition zone component
1352,Tb927.10.8600:mRNA-p1,413181.1563,387547.8438,452032.4375,274989.3438,327923.5625,295409.5625,"Vps54-like protein, putative"
1353,Tb927.10.8620:mRNA-p1,102520.2266,80438.95313,5495.729004,26410.27148,61781.65234,24480.06836,"hypothetical protein, conserved"
1354,Tb927.10.8630:mRNA-p1,1352640.25,1072920.75,1256931.125,1041237.75,1354305.375,1054487.75,"Sucrase/ferredoxin-like, putative"
1355,Tb927.10.8640:mRNA-p1,920859.6875,1031530.5,867333,994944.375,1301746.125,1026244.625,"Galactose oxidase, central domain containing protein, putative"
1356,Tb927.10.8660:mRNA-p1,106638.4844,106266.4375,105272.8281,148150.375,105958.5547,104141.1094,"Fis1 C-terminal tetratricopeptide repeat, putative"
1358,Tb927.10.8690:mRNA-p1,206193.7813,116442.1094,23016.62695,90152.82031,107628.2969,149384.5469,"TIGR00269 family protein, putative"
1359,Tb927.10.870:mRNA-p1,115729.7344,117793.2891,76919.07031,105688.9844,83698.375,43702.37891,Furrow 1 protein
1360,Tb927.10.8710:mRNA-p1,204965.7813,82837.14844,213500.1875,261124.2031,537736.875,186713.7813,centrin-3
1361,Tb927.10.8720:mRNA-p1,1391536,1464524.75,1402370.75,1377064.5,1177545.75,1370688.75,"CCR4-NOT transcription complex subunit 10, putative"
1362,Tb927.10.8730:mRNA-p1,215294.3594,202924.5469,239112.9063,153210.5781,202070.2969,173946.3594,"ABC1 family, putative"
1363,Tb927.10.8770:mRNA-p1,502075.875,606697.375,646373.625,154098.2188,118597.7109,141558.9375,"disgorgin, putative"
1364,Tb927.10.8780:mRNA-p1,626679.375,638892.875,746618.5,1046203,1191566.625,883587.0625,"AAA domain containing protein, putative"
1365,Tb927.10.8790:mRNA-p1,551592.75,505837.0938,581024,517964.8438,485983.8125,565495.125,"OTU-like cysteine protease, putative"
1366,Tb927.10.880:mRNA-p1,388739.9375,484437.5938,481894.1875,461428.6875,483781.6875,439336.6563,thymidine kinase
1367,Tb927.10.8800:mRNA-p1,77237.78125,248613.3438,172056.7031,227854.9375,132294.9531,397401.5313,SUMO-interacting motif-containing protein
1368,Tb927.10.8820:mRNA-p1,498124.2813,499153,560971.6875,524315.875,578190.125,461995.6875,"hook complex protein, conserved"
1369,Tb927.10.8830:mRNA-p1,685393.5,594058.3125,521682.3125,791351,656752.1875,791221.5,Flagellum attachment zone protein 5
1370,Tb927.10.8850:mRNA-p1,533234,524361.25,439913.8125,403108.3438,321412.9375,418850.5,"A distinct subfamily of CDD/CDA-like deaminases, putative"
1371,Tb927.10.8860:mRNA-p1,245965.7656,319641.5625,327775.5313,193220.2188,252824.8906,173942.75,"hypothetical protein, conserved"
1372,Tb927.10.8870:mRNA-p1,373874.6563,376597.9375,315229.4688,378749.9063,366479.5,391293.9688,Paraflagellar rod (PFR) assembly factor 1
1373,Tb927.10.8880:mRNA-p1,258743.7031,273762.9688,290562.375,377508.8438,456099.9375,333333.5938,RNA interference factor 4
1374,Tb927.10.8890:mRNA-p1,766644.625,658235.25,588822.625,860034.625,709213.1875,787933.75,"kinetoplast DNA-associated protein, putative"
1375,Tb927.10.890:mRNA-p1,49914.71094,45586.08594,103750.1719,121511.125,192199.2969,116492.0156,"kinesin, putative"
1376,Tb927.10.8900:mRNA-p1,1360990.25,1370008.875,1129681.125,719542.25,626088.3125,1126376.375,choline/ethanolamine phosphotransferase (CEPT)
1377,Tb927.10.8910:mRNA-p1,274130.2813,275268.6875,241318.1563,286607.0313,259792.7969,288460.2188,Nucleoporin NUP181
1378,Tb927.10.8920:mRNA-p1,1555111.625,1357265.625,1298738.5,830691.875,1000125.938,740963.125,"ras-like small GTPase, putative"
1379,Tb927.10.8930:mRNA-p1,1427367.125,1498188,1440259.375,2196784,2422265,2369387.5,"paraflagellar rod component, putative"
1380,Tb927.10.8940:mRNA-p1,20934202,19121928,23926378,19761574,23857904,20277970,"flagellum targeting protein kharon1, putative"
1381,Tb927.10.8950:mRNA-p1;Tb927.10.8970:mRNA-p1,1053564.25,1178309.375,1056742,1255528.25,1387652.875,1177559,kinetoplast-associated protein 4 isoform 2
1382,Tb927.10.8960:mRNA-p1,608157.0625,683535.5625,538611.0625,787481.75,735675.375,759563.875,"hypothetical protein, conserved"
1383,Tb927.10.8980:mRNA-p1,4984009.5,6350865,6604550,6690190,8270212.5,4709487,"hypothetical protein, conserved"
1384,Tb927.10.8990:mRNA-p1,216329.4844,246127.2031,Filtered,156785.6875,Filtered,167887.7344,"hypothetical protein, conserved"
1385,Tb927.10.900:mRNA-p1,137913.4688,207714.6875,215323.3125,192536.7969,116668.2422,102229.875,"hypothetical protein, conserved"
1386,Tb927.10.9000:mRNA-p1,55561.08984,53481.83984,59622.58594,63643.62109,56253.67188,62371.02734,Mitochondrial processome subunit 2
1388,Tb927.10.9020:mRNA-p1,354706,226951.2344,284372,324150.4063,320440,344078,"Gcd10p family, putative"
1390,Tb927.10.9040:mRNA-p1,339419.6563,306003.1563,265280.5625,237261.4063,201478.8906,202252.6875,"hypothetical protein, conserved"
1391,Tb927.10.9050:mRNA-p1,46436.18359,54240.16406,54744.63281,84798.09375,54173.43359,67692.33594,"pseudouridine synthase TruD, putative"
1393,Tb927.10.9090:mRNA-p1,178614.6563,171278,190990.9063,167297.3906,94357.45313,136266.3125,"Cullin binding, putative"
1394,Tb927.10.9130:mRNA-p1,90988.57031,54302.44141,94870.52344,100793.1172,181412.1563,109402.4297,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
1395,Tb927.10.9140:mRNA-p1,1100208.375,172581.2188,1243035,1205886.5,2279643,985079.375,"FAD dependent oxidoreductase, putative"
1396,Tb927.10.9150:mRNA-p1,517565.8125,478311.5,507561.625,389617.1875,323792.5938,387666.5938,"hypothetical protein, conserved"
1397,Tb927.10.9160:mRNA-p1,138540.0313,141401.5781,168541.4063,130550.4141,208383.3438,122236.2891,"Cyclin 12, L-type"
1399,Tb927.10.9190.1:mRNA-p1,4444694,4576864.5,4383053,3638010.5,2703684.25,3514058.5,"isoleucyl-tRNA synthetase, putative"
1400,Tb927.10.920:mRNA-p1,205660.5625,245556.4219,303289.8125,352063.9063,406015.8125,407178.25,"Ribosomal protein L1p/L10e family, putative"
1401,Tb927.10.9200:mRNA-p1,83842.78125,86543.625,55893.63281,97301.57813,63594.42969,83746.89844,"Nuclease-related domain containing protein, putative"
1402,Tb927.10.9240:mRNA-p1,343077.875,368029.2188,456310.625,340409.5625,374577.2188,357047.5,"Tir chaperone protein (CesT) family, putative"
1403,Tb927.10.9250:mRNA-p1,6275440,7570054,8002726,11656203,12697427,12378056,"adenylyl cyclase-associated protein, putative"
1404,Tb927.10.9260:mRNA-p1,845267,734300.5,953121,668747.375,806712.75,702272.0625,"hypothetical protein, conserved"
1406,Tb927.10.9330:mRNA-p1,510448.3438,507793.8125,441386.2188,505678.8438,625708.9375,453084.75,"hypothetical protein, conserved"
1407,Tb927.10.9360:mRNA-p1,1568005.5,1597089.5,1463226,1491422.75,1809322.75,1539330.25,"L-2-hydroxyglutarate dehydrogenase, mitochondrial, putative"
1408,Tb927.10.9370:mRNA-p1,109212.1406,133174.6406,154385.7344,113638.0313,171980.7031,112736.3906,"hypothetical protein, conserved"
1409,Tb927.10.9390:mRNA-p1,2165993,2270807.25,2157224.75,928771.5625,2211285,886198.1875,"Macrocin-O-methyltransferase (TylF), putative"
1410,Tb927.10.940:mRNA-p1,274352.1563,301447.4688,397237.75,276690.75,227293.1406,301578.4375,"hypothetical protein, conserved"
1411,Tb927.10.9400:mRNA-p1,850788.3125,766741.5,879942.9375,848446.375,942127.5625,814261,splicing factor 1
1412,Tb927.10.9410:mRNA-p1,426619.5625,454652.0625,382095.875,369084.75,344112.875,303483.2188,Selenophosphate synthetase 2
1413,Tb927.10.9420:mRNA-p1,132089.125,113316.7109,133332.75,80200.88281,211506.4531,146598.3906,"mitochondrial chaperone BCS1, putative"
1414,Tb927.10.9430:mRNA-p1,3649761.75,3708625.25,4375834,6242152,7560631,6489637,"phosphoribosylpyrophosphate synthetase, putative"
1415,Tb927.10.9440:mRNA-p1,2296834,2188725.5,793143.1875,837546,3664001.25,728877.0625,NADH dehydrogenase
1416,Tb927.10.9445:mRNA-p1,197444.2031,212544.75,206243.2344,118356.1172,114590.8906,97726.82813,hypothetical protein
1417,Tb927.10.9450:mRNA-p1,1010107.688,999131.8125,1032958.375,779296.6875,840623.25,792321.0625,"invariant surface glycoprotein, putative"
1418,Tb927.10.9490:mRNA-p1,73556.96875,72236.10938,63609.81641,73183.39063,71188.82813,77502.48438,expression site-associated gene 3 (ESAG3)-like protein
1419,Tb927.10.9510:mRNA-p1,221159.2031,134503.4531,308342.625,262688.3125,567781.0625,368855.4063,hypothetical protein
1420,Tb927.10.9560:mRNA-p1,61957.35547,81884.89063,63314.80078,61690.97266,87271.25781,123944.6797,"oxidoreductase, putative"
1421,Tb927.10.9570:mRNA-p1,1921812.5,1938315.125,2052109.875,2704356.5,3067481.5,2697619.5,"paraflagellar rod component, putative"
1423,Tb927.10.9640:mRNA-p1,430711.8438,458668.375,521035.5938,530698.25,887492.8125,588828.125,"hypothetical protein, conserved"
1424,Tb927.10.9650:mRNA-p1,1073976.375,1212800.625,1195082.5,1062762.125,1090434.875,1217981.375,Nucleoporin NUP152
1425,Tb927.10.9660:mRNA-p1,289205.75,416816.4688,519035.3125,352391.9688,332846.375,361487.6875,"Splicing factor CRN, putative"
1426,Tb927.10.9670:mRNA-p1,91079.49219,107330.7578,87587.78906,78307.71094,160218.5781,94295.86719,"ADP-ribosylation factor family, putative"
1427,Tb927.10.9680:mRNA-p1,69608.77344,72568.4375,62963.12109,81052.42188,81274.49219,60788.14063,"SET domain containing protein, putative"
1428,Tb927.10.970:mRNA-p1,260333.125,268138.2813,298175.125,436384.75,594090.625,409108.1875,"Tetratricopeptide repeat, putative"
1429,Tb927.10.9700:mRNA-p1,663072.375,715875.3125,751057,954690.25,1068156,965959.4375,Flagellum attachment zone protein 22
1430,Tb927.10.9720:mRNA-p1,442567.3125,513020.2188,323535.7188,264728.75,269402.5938,261863.4844,RNA-editing-associated protein 1
1431,Tb927.10.9740:mRNA-p1,2258258.5,2258269.25,2207022.25,2366484.25,2273394.5,2468099.5,Regulatory particle triple-A ATPase subunit 6
1433,Tb927.10.9760:mRNA-p1,192088.1406,123767.0234,106572.0156,119496.4766,177329.3125,98534.375,alternative oxidase
1434,Tb927.10.9770:mRNA-p1,336309,352638.7813,332858.9063,261148,237186.9219,341686,gamma-tubulin complex component 2
1435,Tb927.10.9780:mRNA-p1,645512.875,678386.875,587542.6875,696613.4375,890502,705421.625,"ATP-dependent DEAD/H RNA helicase, putative"
1437,Tb927.10.980:mRNA-p1,88565.20313,79562.13281,123629,51243.25,338434.1875,69308.50781,"RNA polymerase III transcription factor (TF)IIIC subunit, putative"
1438,Tb927.10.9800:mRNA-p1,2052342.75,2036200,1767285.75,2885449.25,3133704.75,3420978.75,60S ribosomal protein L22
1439,Tb927.10.9820:mRNA-p1,198572.5156,196138.5781,197486.25,181975.6719,165111.1406,183177.3125,mitochondrial intermediate peptidase
1440,Tb927.10.9830:mRNA-p1,831849.4375,814232.875,697394.75,559422.125,573085.75,547409.8125,"Mitochondrial ATP synthase subunit, putative"
1441,Tb927.10.9840:mRNA-p1,1602734.875,1680406.625,1534232.25,2058621.875,2001424.5,1638295.125,"chaperone protein DnaJ, putative"
1442,Tb927.10.9850:mRNA-p1,788757.3125,747623.5,960038.125,357311.0313,441565,404553.25,"amino acid transporter, putative"
1443,Tb927.10.9870:mRNA-p1,431682,455409.7813,572932.125,650713.9375,757866.75,649754.8125,Component of motile flagella 12
1444,Tb927.10.9880:mRNA-p1;Tb927.11.4300:mRNA-p1,7192155,7010600.5,4368783.5,13689608,12058365,12094888,"60S ribosomal protein L18, putative"
1445,Tb927.10.9890:mRNA-p1,1211742.375,1383243.75,1370166.25,1186018.125,1453721.75,1285938.75,"hypothetical protein, conserved"
1446,Tb927.10.990:mRNA-p1,67232.50781,250704.4844,248939.4063,344758.0625,458190.1875,93757.98438,Enriched in surface-labeled proteome protein 6
1447,Tb927.10.9900:mRNA-p1,627738.6875,590315.375,609153.875,486986.4063,509959.1563,485857.9375,"ABC1 protein, putative"
1448,Tb927.10.9910:mRNA-p1,1513511.75,1557880.25,1834432.125,1093766.625,1316246.5,1143025,"PSP1 C-terminal conserved region, putative"
1449,Tb927.10.9920:mRNA-p1,344372.9688,322317.625,318693.125,619540.25,570274.125,612130.5,"hypothetical protein, conserved"
1450,Tb927.10.9950:mRNA-p1,187710.4844,358483.6563,443504.5313,123306.9375,331170.375,87934.88281,"hypothetical protein, conserved"
1451,Tb927.10.9960:mRNA-p1,30164.68359,32824.11719,40855.21875,46098.22656,43518.47656,32672.53906,"hypothetical protein, conserved"
1452,Tb927.10.9970:mRNA-p1,803306.4375,911164.0625,814341.6875,695167.5,703463.1875,688373.75,"hypothetical protein, conserved"
1453,Tb927.10.9980:mRNA-p1,846932.5625,531550.6875,496590.6875,709423.625,559558.125,183217.9063,"hypothetical protein, conserved"
1454,Tb927.10.9990:mRNA-p1,620684.5,547822.25,466104.75,512434.125,236505.5469,428821.7188,"non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family, putative"
1455,Tb927.11.1000:mRNA-p1,216695.5938,206903.875,230696.1563,357567.3125,403340.5625,297036.7813,kinetoplastid kinetochore protein 16
1456,Tb927.11.10000:mRNA-p1,68605.28906,63323.53125,84602.92188,73489.92969,107196.75,55013.01563,"Charged multivesicular body protein 3, putative"
1457,Tb927.11.10010:mRNA-p1,772560.625,804657.375,822696.5,843957.3125,935772.0625,795167.125,"vacuolar sorting-associated protein-like, putative"
1458,Tb927.11.10020:mRNA-p1,1693060.625,1332108,892324.125,883814.25,426117.3125,675812.9375,"short-chain dehydrogenase, putative"
1459,Tb927.11.10025:mRNA-p1;Tb927.11.10030:mRNA-p1,4053762.25,4063738.75,4226502.5,8593477,6799874.5,8929574,"60S ribosomal protein L29, putative"
1460,Tb927.11.10040:mRNA-p1,360003.8125,335212.375,357145.2188,324509.9688,423927.875,333043.25,"hypothetical protein, conserved"
1461,Tb927.11.10060:mRNA-p1,1349161.625,1231773.375,1099295.375,1320957.375,938860.8125,1251422.25,"Biotin--acetyl-CoA-carboxylase ligase, putative"
1462,Tb927.11.10070:mRNA-p1,1746001.625,1638196,2048065,1744318.875,1863100.125,1644748.5,"Bromodomain, putative"
1463,Tb927.11.10080:mRNA-p1,222467.2813,221996.125,311638.0313,239782.3125,286866.4063,202427.5781,"LSU ribosomal protein, mitochondrial, putative"
1464,Tb927.11.10090:mRNA-p1,461610.9375,489135.9375,509619.0938,734191.625,926925.6875,796753.375,"hypothetical protein, conserved"
1465,Tb927.11.1010:mRNA-p1,126279.7969,114826.8984,144710.6406,90997.44531,142001.3125,115351.5547,"chaperone protein DnaJ, putative"
1466,Tb927.11.10110:mRNA-p1,448990.6875,381395.0625,421330.4063,424281.3125,526109.25,417628.6875,"actin-like protein, putative"
1467,Tb927.11.10120:mRNA-p1,7202480,9119654,9780154,55909692,17760408,11026721,"hypothetical protein, conserved"
1468,Tb927.11.10130:mRNA-p1,159384.9688,167784.875,188843.6094,98651.41406,126983.2969,98852.5,"hypothetical protein, conserved"
1469,Tb927.11.10140:mRNA-p1,134781.6406,108509.0078,129169.1406,138920.1719,175662.4688,135745.9375,"hypothetical protein, conserved"
1470,Tb927.11.10150:mRNA-p1,40366.21875,67681.64844,105052.0781,112503.8828,89529.39844,80983.125,"Enoyl-CoA hydratase/isomerase family, putative"
1472,Tb927.11.10170:mRNA-p1,160551.875,1164728.375,4283551.5,243162.75,441713.8438,191557.25,Mitochondrial ribosomal protein L20
1473,Tb927.11.10180:mRNA-p1,185567.25,211854.4844,207098.25,153736.8438,121871.7422,138117.1719,"hypothetical protein, conserved"
1474,Tb927.11.1020:mRNA-p1,1125014.25,1157945.5,1164976,1053049,1100599.875,983979.875,"ribokinase, putative"
1475,Tb927.11.10200:mRNA-p1,521105.5,573305.625,597215,1310092.5,1173083.375,1451451,"hypothetical protein, conserved"
1476,Tb927.11.10210:mRNA-p1,102643.3047,162974.9063,163496.4063,239140.5313,185624.8438,224032.6875,"hypothetical protein, conserved"
1477,Tb927.11.10220:mRNA-p1,1645903.25,1628069.5,1733633.625,1341141.75,1532177.125,1360860.5,"hypothetical protein, conserved"
1478,Tb927.11.10230:mRNA-p1,889620.3125,1085216.25,487530.3438,1024460.5,467088.4375,349651.625,"RNA polymerase-associated protein CDC73, putative"
1479,Tb927.11.10240:mRNA-p1,3895083,2777352.25,2932639.75,2668307,7213139,2834246,ATP-dependent protease subunit HslV
1480,Tb927.11.10250:mRNA-p1,65625.625,62640.42969,79503.01563,58397.64844,92629.51563,90850.69531,"hypothetical protein, conserved"
1481,Tb927.11.10260:mRNA-p1,1040641.375,953535,948595.875,1045046.625,841076.375,1109748.625,"Peroxin 3, putative"
1482,Tb927.11.10270:mRNA-p1,949758.4375,942342.3125,1038169.188,721669.8125,811125.6875,738240.8125,"Golgi SNAP receptor complex member 1, putative"
1483,Tb927.11.10280:mRNA-p1,150302.7969,155761.9531,182856.0625,121861.4375,143511.1719,112458.875,"metallo-peptidase, Clan MC, Family M14, putative"
1484,Tb927.11.1030:mRNA-p1,1353808.25,999652.0625,829883.875,635167.4375,825129.9375,422331.5938,kinetoplastid kinetochore protein 7
1485,Tb927.11.10300:mRNA-p1,214942.4844,380713.3438,399369.7813,448101.5625,537941.1875,368968.25,"hypothetical protein, conserved"
1486,Tb927.11.10320:mRNA-p1,150040.5938,95959.09375,144863.6563,155072.0781,181369.7656,67328.99219,"TatD related DNase, putative"
1487,Tb927.11.10330:mRNA-p1,904821,917468.4375,1003845.875,1016737,1323350,1165351.5,regulator of chromosome condensation 1-like protein
1488,Tb927.11.10340:mRNA-p1,351013.0625,396013.375,363327.125,443431.25,368779.5,417996.7813,"Serine/threonine-protein phosphatase PGAM5, mitochondrial, putative"
